GeneSymbol,Daily1,Daily2,Daily3,Daily4,Daily5,Weekly1,Weekly2,Weekly3,Weekly4,Weekly5,Vehicle1,Vehicle2,Vehicle3,Vehicle4,Vehicle5
Pcdhb18,2.492822748,1.494356901,1.394043191,0.627844528,3.048324675,1.468344299,2.171444206,1.409283656,0,2.450767626,1.339013021,1.28765453,1.83171507,0.884883611,1.356381265
Pou4f1,1.384901527,1.494356901,0.464681064,1.255689056,0.692801063,1.201372608,1.357152629,1.006631183,0,0.773926619,0.486913826,1.521773536,0.686893151,0.995494062,0.904254177
Selrc1,12.04864328,13.17751085,11.46213291,14.23114264,13.99458146,14.28298545,16.46678523,14.2941628,19.41909573,19.606141,13.87704403,12.40830729,14.31027399,14.04752732,14.46806683
Pdp2,3.462253816,5.298174466,4.182129574,5.022756225,4.711047226,8.943551639,4.795272621,9.160343765,2.157677304,12.64080144,4.747409801,4.331201602,4.693769868,5.530522567,5.764620377
F2r,8.86336977,12.22655646,6.505534894,9.208386412,11.36193743,13.08161285,12.03341997,16.60941452,9.709547866,11.73788705,11.92938873,12.8765453,11.44821919,10.06555107,12.99865379
Socs4,22.57389488,24.18141167,17.03830567,23.43952905,22.169634,22.82607956,23.70493258,22.14588602,19.77870862,27.86135827,24.5891482,21.421889,21.63713427,20.35232305,21.13694138
Osr1,5.124135648,4.347220075,1.858724255,2.302096603,3.602565525,2.402745217,4.433365254,4.328514087,3.596128839,3.998620863,3.286668324,4.448261104,2.289643838,2.544040381,2.938826075
Fam171b,1.938862137,2.173610038,2.323405319,3.139222641,2.078403188,1.334858454,2.804782099,1.509946774,1.438451536,2.966718705,1.582469934,4.097082596,2.633090414,2.544040381,3.051857847
Gli2,3.046783358,2.717012547,2.633192695,3.976348678,2.355523613,1.201372608,2.895258941,3.724535377,3.955741723,3.482669784,3.651853693,3.862963591,3.205501373,4.424418054,3.051857847
B330016D10Rik,3.185273511,3.532116311,1.858724255,4.394911697,4.295366588,2.936688598,3.80002736,5.637134624,8.27109633,3.869633093,3.40839678,3.160606574,3.663430141,3.871365797,2.260635442
Zfp407,46.8096716,53.6609978,30.35916284,50.43684376,46.00199056,38.17695177,45.05746727,47.41232872,46.39006203,59.7213374,39.19656297,41.08788547,38.69498086,30.97092637,33.34437277
Mlf1,45.28627992,40.48348695,30.35916284,40.80989433,38.93541972,40.17923945,60.70996092,52.04283216,59.33612585,43.85584172,43.09187358,38.04433839,44.30460826,36.94389075,37.18745302
1810026J23Rik,48.19457312,42.38539573,29.27490702,42.06558338,34.22437249,56.73148428,46.05271253,49.12360173,34.52283686,49.78927913,40.29211908,45.77026558,38.92394524,41.92136106,42.49994631
Nupl2,5.955076564,7.064232622,4.182129574,5.232037734,6.096649351,5.873377196,7.961962088,6.543102689,5.753806143,6.449388488,5.356052083,7.023570165,4.121358908,5.530522567,4.8603662
Cyp4f16,3.600743969,5.705726348,2.633192695,5.022756225,4.433926801,3.470631979,3.709550518,4.227850968,9.349934982,5.030523021,3.530125237,4.214142099,5.151698635,4.203197151,2.599730758
Smim5,1.384901527,1.766058155,0.77446844,1.046407547,1.801282763,1.067886763,0.633337893,1.107294301,2.157677304,0.902914388,0.852099195,0.234119005,1.030339727,0.331831354,0.565158861
Ccdc57,13.43354481,12.22655646,8.828940213,8.999104903,13.44034061,7.20823565,7.509577878,5.737797743,8.990322098,6.836351798,9.251362689,8.311224695,5.724109595,9.180667461,5.538556833
Msx1,2.215842443,1.222655646,1.394043191,3.557785659,2.632644038,0.934400918,1.176198945,2.617241076,3.955741723,2.450767626,2.799754498,2.57530906,2.289643838,1.880377673,1.808508354
Fam212b,7.201487938,6.113278231,3.562554823,6.069163772,6.512329988,9.477495021,6.15242525,8.556365055,6.473031911,7.868253956,9.129634233,6.789451159,8.815128776,7.963952496,5.764620377
Mypop,1.938862137,3.124564429,0.929362128,1.464970566,2.078403188,2.269259371,2.171444206,1.711273011,4.315354607,2.063804316,2.678026042,2.341190055,1.717232878,1.769767221,2.71276253
Bdnf,5.401115954,5.026473212,2.323405319,3.976348678,5.126727863,6.407320577,5.790517882,6.945755162,4.674967491,6.191412949,7.425435843,7.023570165,6.868931514,9.95494062,5.877652149
Fitm2,110.7921221,118.7334483,70.32173433,100.8736875,91.17261984,144.8321422,105.9483819,129.5534332,87.74554368,133.6313295,107.9731409,101.3735294,98.45468503,96.67353447,107.7192788
8430408G22Rik,11.77166298,11.68315395,5.421279078,7.115571319,13.3017804,5.739891351,5.971471566,7.04641828,24.81328899,12.3828259,6.573336648,6.438272651,6.983413706,9.291277912,6.668874554
Nrip1,72.98431045,70.50647559,43.06044525,75.34134337,64.70761925,55.79708336,74.01005668,92.71073195,74.08025409,91.06536546,74.74127225,61.22211994,72.35274528,73.11350833,70.0796987
Tyw5,2.769803053,4.754771957,2.323405319,2.720659622,4.295366588,2.803202753,3.438119993,4.12718785,3.955741723,4.256596402,2.799754498,2.926487569,2.747572605,3.097092637,2.034571898
Mmgt2,3.600743969,3.532116311,3.097873759,1.883533584,2.494083825,1.73531599,3.347643151,3.422546022,4.315354607,2.966718705,2.678026042,3.628844585,2.747572605,3.539534443,2.034571898
Tmem136,1.938862137,1.901908783,1.239149504,2.092815094,3.464005313,2.536231062,3.347643151,1.711273011,3.955741723,2.579755395,4.138767519,5.735915635,4.579287676,5.088080762,5.990683921
Fbxl13,1.523391679,1.222655646,1.394043191,1.464970566,1.66272255,0.667429227,0.542861051,1.308620538,0.359612884,1.031902158,1.217284564,0.819416519,0.801375343,0.663662708,0.565158861
Cxcr6,6.23205687,3.124564429,2.478299007,5.022756225,4.988167651,4.405032897,4.433365254,4.429177205,3.236515955,3.353682014,4.138767519,3.862963591,2.976536989,3.981976248,4.634302656
Amica1,3.046783358,6.384979485,4.027235887,3.139222641,5.958089138,2.269259371,3.890504202,3.120556667,21.93638592,4.127608633,2.556297585,3.745904088,3.777912333,2.322819478,2.373667214
Phldb1,79.90881808,83.00473331,46.93278745,80.99194413,77.17803837,73.68418664,71.83861248,92.20741636,129.8202511,86.80876905,76.93238447,77.49339082,77.96237268,79.86074587,77.08766857
Tob2,67.5831945,69.69137183,46.00342532,63.83086036,60.13513223,43.51638559,40.71457886,37.9499956,85.94747926,48.6283892,48.32619721,47.05792011,52.08939731,42.80624467,49.73397972
Thnsl1,8.724879617,7.064232622,4.027235887,6.487726791,6.512329988,6.006863041,6.876239985,7.147081399,5.394193259,9.674082732,7.547164299,6.321213148,7.441342473,6.526016629,6.44281101
Tmem252,3.462253816,3.532116311,3.872342199,5.232037734,4.849607438,4.405032897,2.895258941,6.442439571,3.236515955,5.030523021,1.70419839,2.57530906,2.289643838,2.654650832,3.277921391
Mlec,196.2405463,199.5645716,128.0970799,206.3515682,179.7125956,179.6719479,214.611069,206.762045,322.5727569,204.8325784,182.1057708,183.7834193,185.0032221,191.0242495,198.7098554
E130311K13Rik,3.323763664,3.396265684,2.168511631,3.767067169,2.355523613,3.337146134,3.438119993,5.133819033,9.709547866,5.804449639,2.556297585,3.39472558,4.693769868,3.981976248,5.764620377
Igf2,71.59940892,81.10282452,45.22895688,79.31769205,81.33484475,52.86039476,57.6337483,59.79389227,100.6916075,61.52716618,57.21237453,53.37913325,48.0825206,51.87630168,49.50791618
Morc2b,2.215842443,1.766058155,0.77446844,2.511378112,1.385602125,0.667429227,0.995245261,0.805304946,0.719225768,0.902914388,0.730370739,0.702357016,0.801375343,1.106104513,1.243349493
Myof,56.78096259,53.79684843,35.00597348,67.17936451,85.2145307,25.896254,56.63850304,58.28394549,211.4523757,57.01259424,46.50027036,41.08788547,43.27426854,48.44737769,43.06510517
Nog,5.816586412,5.298174466,3.097873759,3.767067169,3.186884888,4.805490433,5.428610515,5.133819033,7.551870562,3.869633093,7.060250473,5.618856132,4.922734251,6.415406178,6.216747466
A730049H05Rik,4.15470458,3.532116311,2.788086383,5.022756225,2.77120425,2.669716907,4.25241157,6.643765807,5.034580375,10.31902158,1.460741477,1.404714033,0.915857535,1.437935867,1.356381265
Exd1,3.600743969,3.396265684,2.478299007,2.720659622,3.186884888,2.803202753,3.257166309,3.019893549,3.236515955,5.5464741,3.77358215,2.809428066,3.548947949,3.428923991,4.069143796
Lemd3,21.60446381,21.871951,15.79915617,25.32306263,20.92259209,21.09076357,23.07159469,20.63593925,18.34025708,22.70184748,20.08519531,20.01717497,20.03438358,19.46743944,20.00662366
Rhno1,4.431684885,2.58116192,2.633192695,4.813474716,4.572487013,3.337146134,2.804782099,3.825198495,4.315354607,4.772547481,2.312840672,3.043547071,1.946197262,3.31831354,3.843080251
Tpcn2,12.32562359,13.72091336,7.589790709,18.41677282,13.71746104,11.07932516,10.22388314,12.38156355,55.02077124,20.63804316,7.912349668,10.06711724,8.357200008,10.95043468,7.347065187
Mex3d,2.908293206,2.852863174,1.858724255,7.115571319,3.879685951,5.205947969,2.171444206,4.932492796,8.27109633,4.256596402,6.81679356,4.565320607,5.151698635,4.203197151,3.164889619
Ccdc6,97.08159701,94.82373789,59.63406986,97.94374639,81.61196517,90.77037485,100.4292945,91.905427,91.34167252,98.03070502,87.76621709,86.03873452,87.5788768,86.49737295,85.45201971
Lurap1l,1.107921221,1.086805019,0.929362128,1.883533584,1.385602125,3.070174443,1.628583154,2.214588602,2.157677304,2.321779856,2.556297585,1.990011547,2.40412603,3.539534443,2.034571898
Tprn,4.431684885,4.754771957,2.478299007,6.069163772,3.464005313,2.669716907,2.714305257,2.91923043,3.955741723,2.708743165,4.382224432,2.809428066,3.663430141,1.880377673,4.408239112
Tbc1d12,6.093566717,10.59634893,6.04085383,8.580541884,9.144974026,10.41189594,10.5857905,10.36830118,15.10374112,12.12485036,10.22519034,8.896522209,9.273057543,9.180667461,7.799192275
Fndc9,1.107921221,2.309460665,1.394043191,1.674252075,1.801282763,5.339433814,1.809536838,3.221219785,1.078838652,2.063804316,1.70419839,2.341190055,1.144821919,1.65915677,2.373667214
Zfp454,1.246411374,1.494356901,0.619574752,0.837126037,1.1084817,1.067886763,1.628583154,2.013262366,1.438451536,1.805828777,1.582469934,1.521773536,0.801375343,1.327325416,1.130317721
Ggnbp1,15.7878774,11.81900458,7.280003333,11.51048302,9.560654664,13.48207038,8.685776823,11.37493237,12.58645094,9.287119423,9.007905776,7.842986684,9.158575352,11.06104513,6.781906326
Klhl11,9.694310686,11.00390081,4.182129574,7.952697356,6.512329988,8.943551639,7.781008404,6.442439571,16.90180554,8.255217265,7.912349668,6.789451159,6.06755617,7.189679337,8.251319363
Mcat,11.07921221,9.917095796,5.111491702,9.626949431,9.144974026,15.48435806,10.31435998,11.97891108,13.66528959,13.15675252,9.860004971,11.47183127,11.67718357,11.17165559,8.816478224
Foxo3,86.27936511,95.09543914,63.81619943,104.2221917,82.58188666,65.80852176,59.35280829,73.182087,138.8105732,67.8475669,54.29089157,59.4662274,58.38591787,60.28269598,64.20204655
Rpl29,9.555820533,9.781245169,3.717448511,7.324852828,6.789450413,6.273834732,10.22388314,12.48222667,3.236515955,10.19003381,14.97260014,11.35477177,11.56270138,12.83081236,12.5465267
Hoxb3,0.415470458,1.086805019,0.619574752,1.046407547,0.831361275,0.400457536,0.633337893,1.20795742,1.078838652,0.902914388,0.608642282,0.702357016,0,0.442441805,1.130317721
Tmem53,3.323763664,2.309460665,0.929362128,2.511378112,1.939842975,4.805490433,3.347643151,4.026524732,1.79806442,3.611657553,2.556297585,3.39472558,2.060679454,2.544040381,2.71276253
P2ry6,5.539606106,5.569875721,3.717448511,8.371260375,7.066570838,2.936688598,4.704795779,5.838460861,19.05948285,5.28849856,5.11259517,5.735915635,6.182038362,5.641133018,5.425525061
Dcun1d3,32.40669572,30.15883927,20.6008605,34.74073056,28.54340378,31.50265951,32.11927888,33.31949215,43.87277184,37.27746546,26.17161813,24.11425757,28.62054797,23.22819478,28.3709748
Ccdc37,3.046783358,2.58116192,2.478299007,3.976348678,4.156806376,2.669716907,2.714305257,1.912599248,2.876903071,2.579755395,1.70419839,1.990011547,1.488268495,2.322819478,1.695476582
Cyb561d1,8.309409159,8.558589523,6.350641206,7.115571319,5.819528926,6.140348887,7.238147353,8.959017528,10.06916075,7.223315107,8.034078125,8.662403203,7.326860281,9.512498815,8.251319363
Cep120,31.16028435,36.2721175,17.9676678,31.60150792,32.56164994,36.84209332,34.1097694,37.44668,26.61135341,36.89050215,27.75408807,27.62604265,28.39158359,28.53749645,29.72735606
Slc35e4,36.83838061,33.69095558,30.35916284,39.13564225,33.80869185,29.50037182,29.49545046,31.80954538,77.31677004,28.76427266,21.05902296,25.6360311,24.0412603,26.76772922,25.20608518
Lonrf2,1.938862137,2.173610038,1.239149504,1.255689056,2.078403188,2.402745217,1.90001368,2.818567312,1.438451536,2.837730935,2.069383759,1.170595027,2.175161646,2.212209027,2.034571898
Dact2,1.523391679,0.815103764,1.084255816,0.837126037,1.385602125,1.067886763,1.266675787,2.113925484,2.157677304,0.515951079,1.825926847,2.926487569,1.946197262,2.101598575,2.486698986
Pkd1l3,2.908293206,2.717012547,1.548936879,2.302096603,1.385602125,1.468344299,1.990490522,2.113925484,0.719225768,2.966718705,1.582469934,3.277666077,1.717232878,2.654650832,2.034571898
Vps37c,19.25013122,23.90971041,12.8561761,19.67246188,18.42850826,24.69488139,20.80967364,23.25318033,26.25174053,20.50905539,21.18075142,16.73950889,15.11164933,19.24621853,20.34571898
Slc39a9,15.37240695,17.93228281,11.30723922,17.57964679,15.65730401,18.8215042,18.09536838,19.02532936,20.1383215,27.21641942,16.06815625,16.73950889,13.50889864,15.81729454,16.50263873
Gm12185,4.985645496,5.977427603,2.633192695,5.441319244,3.186884888,5.873377196,8.957207349,8.153712582,3.236515955,4.643559712,3.164939867,7.374748673,5.724109595,4.0925867,6.668874554
Slc25a47,1.800371985,2.58116192,0.929362128,0.627844528,2.355523613,1.468344299,1.085722103,1.409283656,5.394193259,1.934816546,0.973827651,1.28765453,1.717232878,1.106104513,1.921540126
Arhgap30,15.64938725,11.27560207,9.913196028,17.57964679,20.92259209,7.20823565,13.3905726,14.79747839,66.52838353,15.86549568,12.41630256,13.69596182,13.62338084,13.38386461,12.88562202
Phf3,64.53641114,64.39319736,42.90555156,63.41229734,62.07497521,61.13651718,70.84336722,69.25622538,51.06502952,84.61597697,63.78571117,63.797429,64.9114028,60.94635869,66.91480908
Hexim1,31.99122526,27.84937861,19.98128574,29.50869282,22.169634,36.44163578,31.48594098,31.70888226,43.51315895,37.79341654,23.25013518,21.421889,24.61367126,24.11307839,24.64092632
Cdk5r1,3.046783358,2.173610038,1.239149504,2.511378112,2.494083825,2.135773526,2.35239789,3.221219785,6.473031911,1.547853237,3.286668324,2.224130552,2.518608222,2.322819478,2.260635442
Zfp710,21.18899336,22.41535351,13.94043191,22.60240301,20.64547167,22.55910787,20.7191968,25.8704214,50.70541663,23.08881079,24.34569129,25.28485259,19.34749043,21.90086936,25.65821227
Rnf24,4.431684885,6.65668074,4.027235887,5.022756225,4.711047226,6.407320577,6.876239985,7.952386345,2.876903071,11.47991151,7.060250473,6.555332154,5.266180827,6.857847983,8.025255819
Efna5,1.523391679,1.494356901,0,1.883533584,1.247041913,3.73760367,1.719059996,2.818567312,1.078838652,5.159510791,0.973827651,1.053535525,1.259304111,0.553052257,1.695476582
Fkrp,39.1927132,36.67966938,22.45958475,35.7871381,32.83877037,42.98244221,37.72884308,36.74203818,48.54773933,33.14985683,31.40594176,31.95724425,29.76536989,32.63008314,32.32708682
Zfp689,0.553960611,1.630207528,0.929362128,0.837126037,1.66272255,1.601830144,1.266675787,1.20795742,1.438451536,1.031902158,1.70419839,0.936476022,1.259304111,1.437935867,1.243349493
Cdca2,0.969431069,0.950954391,1.703830567,1.464970566,2.632644038,1.468344299,1.809536838,1.811936129,2.517290187,1.805828777,0.852099195,1.404714033,1.259304111,1.769767221,1.017285949
Ccdc125,1.246411374,1.086805019,0.619574752,1.255689056,1.247041913,1.334858454,1.809536838,2.214588602,2.517290187,3.998620863,0.852099195,1.755892541,1.259304111,0.663662708,1.017285949
Tada3,11.91015313,9.373693287,8.519152837,9.83623094,10.94625679,10.14492425,10.40483682,12.38156355,10.78838652,9.674082732,9.981733428,11.82300978,9.616504119,9.623109266,10.62498658
Olfr722,0.553960611,0.679253137,0.464681064,1.674252075,1.66272255,1.201372608,0.814291577,0.503315591,0,0.644938849,2.434569129,1.28765453,1.030339727,1.990988124,1.130317721
Atp13a5,9.555820533,10.32464768,10.68766447,6.278445281,7.482251476,6.674292268,8.866730507,6.140450216,2.517290187,5.5464741,14.12050095,13.81302132,13.85234522,13.38386461,13.45078088
Gm6206,5.401115954,4.483070702,2.633192695,4.185630187,2.77120425,3.604117825,5.157179989,6.039787098,2.517290187,4.514571942,3.530125237,4.331201602,6.525484938,3.207703089,5.764620377
Prex2,46.53269129,49.72132961,28.34554489,47.08833961,45.03206907,46.45307419,42.34316201,60.09588162,28.04980495,80.10140503,37.7358215,34.64961281,29.87985208,34.39985037,34.36165872
Mrgpre,0.692450763,0.815103764,0.929362128,1.464970566,1.939842975,0.800915072,2.261921048,1.811936129,2.876903071,1.676841007,1.460741477,1.28765453,1.144821919,1.437935867,1.017285949
Yjefn3,1.523391679,2.717012547,1.548936879,3.557785659,2.494083825,5.873377196,2.623828415,3.623872259,10.06916075,2.192792086,3.530125237,3.745904088,4.922734251,2.986482186,2.599730758
C1galt1c1,4.570175038,5.705726348,3.717448511,7.743415847,4.433926801,4.805490433,7.147670511,8.053049463,3.955741723,6.965339567,5.234323627,7.491808176,7.784789049,6.083574824,5.877652149
Atxn7l2,9.001859923,8.830290777,5.731066454,8.999104903,7.343691263,8.543094103,7.419101037,7.952386345,9.349934982,7.223315107,9.373091146,11.12065276,8.929610968,9.07005701,7.00796987
Ndnf,1.523391679,2.173610038,1.548936879,1.046407547,1.1084817,0.400457536,1.990490522,2.818567312,1.79806442,1.805828777,2.069383759,2.341190055,2.060679454,2.544040381,1.808508354
Prss48,0.830940916,1.358506273,0.309787376,1.674252075,1.385602125,1.067886763,0.723814735,1.308620538,0,2.192792086,1.70419839,0.351178508,0.572410959,0.884883611,0.565158861
Clec4a1,3.600743969,2.03775941,2.323405319,3.767067169,2.355523613,0.667429227,2.442874732,1.610609893,3.236515955,2.579755395,3.164939867,3.511785082,2.175161646,1.880377673,3.503984935
Mterfd3,7.893938701,8.966141405,4.956598014,8.580541884,8.175052539,7.742179031,10.13340629,9.160343765,3.596128839,11.35092374,7.668892756,6.906510662,8.586164392,6.63662708,9.381637084
Rapgef4,3.877724274,4.347220075,3.562554823,3.34850415,4.988167651,6.006863041,3.438119993,5.133819033,2.157677304,5.5464741,3.530125237,2.926487569,3.434465757,2.544040381,3.164889619
Armcx3,27.97501084,29.34373551,16.41873092,31.81078942,27.98916293,31.90311704,28.86211257,29.39363054,35.96128839,32.24694244,31.52767022,27.15780464,29.6508877,26.43589787,28.59703834
Acap2,52.48776786,49.44962835,31.44341865,50.43684376,49.60455608,34.83980564,38.90504202,44.99641388,75.87831851,54.56182661,42.84841667,40.38552845,39.26739182,42.14258196,38.8829296
Bmyc,2.215842443,1.086805019,0.77446844,1.046407547,1.524162338,0.934400918,1.176198945,1.711273011,2.157677304,1.160889928,1.095556108,1.28765453,1.946197262,1.880377673,1.130317721
Zadh2,21.46597366,21.46439912,16.7285183,21.13743245,19.67555018,36.30814994,20.99062732,26.07174764,15.10374112,31.60200359,23.00667827,23.29484105,23.12540276,22.23270072,26.90156176
Sephs2,17.31126908,15.8945234,10.84255816,15.06826867,13.99458146,23.09305125,19.99538206,22.04522291,37.75935281,28.89326043,12.78148793,16.38833038,17.05784659,16.8127886,18.19811531
Gpr137c,1.384901527,1.630207528,0.929362128,1.255689056,1.524162338,1.601830144,2.35239789,1.006631183,0,0.902914388,1.582469934,0.819416519,1.946197262,2.212209027,1.582444809
Ccr2,12.74109404,11.81900458,6.350641206,15.6961132,16.21154486,3.203660289,8.595299981,6.241113334,23.01522457,12.25383813,13.99877249,15.45185436,15.22613152,17.03400951,15.37232101
Dcaf5,52.48776786,54.20440031,31.75320603,54.41319244,45.58630992,55.26313998,62.42902092,58.48527173,61.85341603,56.49664316,60.13385748,57.12503734,57.9279891,63.93284087,60.3589663
Ntf3,1.107921221,1.901908783,1.394043191,2.092815094,2.078403188,0.533943381,1.809536838,1.811936129,0.359612884,1.805828777,1.339013021,2.926487569,1.030339727,2.544040381,1.582444809
Oxtr,1.938862137,2.58116192,1.394043191,1.464970566,1.1084817,5.072462124,5.790517882,11.47559549,0.359612884,18.96120216,1.460741477,0.819416519,1.488268495,1.216714965,0.791222405
Agtr1a,0.969431069,2.03775941,2.168511631,1.046407547,1.66272255,1.868801835,2.080967364,2.113925484,0.719225768,3.224694244,2.434569129,1.404714033,1.717232878,2.433429929,2.486698986
Fam110b,8.86336977,5.705726348,5.26638539,10.67335698,6.650890201,12.948127,12.66675787,8.757691291,8.27109633,8.513192805,5.356052083,6.906510662,7.326860281,5.75174347,7.121001642
C5ar1,3.323763664,1.901908783,1.703830567,4.185630187,3.3254451,1.468344299,2.714305257,4.026524732,12.22683805,3.353682014,3.895310606,2.57530906,2.175161646,1.880377673,4.069143796
Nrap,1431.988178,1471.941547,823.5697388,1304.451648,1150.604005,1863.862859,1456.677155,1736.74078,1459.309083,1357.596277,1611.319578,1581.708001,1620.953355,1576.641373,1648.681428
Zfp518a,17.86522969,17.52473093,9.293621277,15.06826867,14.4102621,14.68344299,20.53824311,18.62267688,9.709547866,21.41196978,15.45951397,14.63243784,17.85922194,18.25072447,16.6156705
Myoz3,22.98936534,29.07203425,21.53022262,23.02096603,21.47683294,34.97329148,28.68115889,25.97108452,27.69019206,19.99310431,21.18075142,16.15421138,18.77507947,21.45842756,18.31114708
Purg,3.046783358,2.852863174,2.168511631,3.557785659,3.879685951,4.004575361,4.071457886,2.91923043,2.517290187,3.740645323,2.799754498,2.926487569,3.548947949,3.650144894,2.599730758
Rgag4,4.016214427,3.124564429,2.478299007,4.394911697,2.77120425,1.868801835,2.533351573,3.221219785,5.753806143,4.127608633,2.799754498,3.39472558,3.434465757,2.101598575,3.730048479
Pdp1,44.73231931,42.92879824,33.61193028,55.878163,39.48966057,40.84666868,54.55753567,37.04402753,31.64593379,35.34264892,66.09855185,58.17857287,56.32523841,60.72513778,61.03715693
Tigd2,14.81844633,14.12846524,7.589790709,11.09192,9.144974026,13.61555623,15.83344733,15.60278334,16.18257978,19.34816546,16.43334162,12.7594858,12.36407672,12.498981,14.92019392
Gpr81,0.415470458,0.271701255,0.464681064,0.627844528,0.415680638,3.203660289,4.523842095,7.348407635,1.078838652,7.868253956,3.40839678,3.628844585,3.205501373,3.097092637,3.843080251
Kcnk3,2.354332595,0.543402509,0.154893688,1.255689056,0.138560213,15.08390053,3.890504202,11.17360613,3.596128839,27.08743165,2.921482954,1.872952044,2.40412603,2.544040381,2.71276253
Scn3b,2.769803053,4.07551882,2.478299007,4.604193206,3.048324675,3.070174443,3.80002736,6.039787098,5.753806143,5.67546187,3.651853693,3.511785082,2.976536989,4.756249408,3.503984935
Mblac1,1.523391679,1.222655646,1.239149504,1.883533584,2.355523613,2.135773526,2.442874732,1.711273011,3.596128839,1.676841007,1.460741477,1.053535525,1.488268495,1.216714965,0.791222405
Iba57,10.5252516,9.645394541,5.26638539,9.208386412,6.096649351,11.74675439,9.95245261,13.1868685,28.40941783,9.803070502,12.41630256,12.6424263,10.76132604,13.49447506,9.494668856
Lix1l,9.278840228,7.743485759,6.815322269,9.626949431,6.512329988,8.009150722,8.866730507,9.764322474,13.66528959,9.803070502,11.92938873,10.18417674,9.959950695,10.83982423,10.05982772
Zfp219,18.00371985,16.43792591,13.32085716,17.7889283,14.54882231,23.09305125,15.38106312,19.12599248,24.09406322,21.15399424,16.67679853,18.49540143,14.19579179,16.8127886,15.25928923
Trappc1,10.5252516,10.59634893,9.448514965,8.999104903,11.63905785,14.14949961,12.66675787,14.39482592,11.86722517,12.3828259,15.21605705,11.58889077,10.76132604,12.7202019,13.33774911
Prmt6,4.985645496,4.61892133,4.337023262,6.906289809,4.572487013,6.140348887,4.976226305,7.952386345,5.753806143,6.965339567,4.747409801,4.565320607,4.121358908,5.530522567,5.312493289
Syt12,6.370547022,6.65668074,1.548936879,5.232037734,5.403848288,7.074749804,5.428610515,14.39482592,19.05948285,10.44800935,1.582469934,1.638833038,2.518608222,2.101598575,0.904254177
Ccdc71,9.971290991,9.237842659,5.731066454,6.487726791,7.343691263,11.4797827,12.3048505,10.26763807,12.58645094,11.0929482,9.494819602,9.481819723,12.02063015,8.738225656,10.17285949
Fut4,1.800371985,2.717012547,2.168511631,2.929941131,2.494083825,2.135773526,2.442874732,1.811936129,7.551870562,1.547853237,2.434569129,2.692368563,3.205501373,2.433429929,1.582444809
Sorl1,85.30993404,80.42357139,54.98725922,80.57338111,68.44874498,97.84512465,91.1101798,101.3677601,70.84373813,90.93637769,65.24645265,61.22211994,69.71965486,63.04795726,70.64485756
Zfp2,6.509037175,6.113278231,4.646810638,6.6970083,4.295366588,5.739891351,6.876239985,5.234482151,3.955741723,5.5464741,5.964694365,7.374748673,5.037216443,7.521510691,7.347065187
Smcr8,62.87452931,69.96307308,38.41363461,62.99373432,57.5024882,55.93056921,56.00516514,59.89455538,53.94193259,62.68805611,55.99508996,61.92447695,56.21075622,60.28269598,61.48928402
Setd8,75.7541135,81.64622703,47.70725589,71.3649947,62.90633648,81.82682321,95.09116085,78.7185585,69.04567371,82.93913596,72.79361695,72.81101071,72.92515624,77.86975774,74.1488425
Tenm2,1.800371985,1.630207528,1.548936879,1.046407547,1.385602125,0.533943381,1.357152629,0.905968065,2.157677304,0.386963309,1.825926847,1.28765453,1.259304111,0.774273159,2.034571898
Fam134a,16.34183801,16.70962716,7.589790709,16.95180226,16.35010508,18.15407497,14.56677155,20.53527613,53.94193259,26.18451726,16.06815625,17.91010392,13.05096988,15.70668409,13.90290797
Gm5105,0.969431069,1.222655646,0.619574752,1.046407547,1.247041913,1.468344299,2.080967364,1.811936129,1.79806442,1.289877698,1.70419839,2.341190055,1.717232878,1.769767221,1.808508354
Dcaf7,63.70547022,66.5668074,39.96257149,66.55151998,59.02665053,67.00989437,58.26708619,62.91444893,96.37625289,61.26919064,58.30793063,60.98800093,60.21763294,53.53545845,58.43742618
Ogfr,16.20334786,16.16622465,8.054471773,10.46407547,13.85602125,16.55224482,15.47153997,19.02532936,33.4439982,20.76703093,12.78148793,17.67598492,14.0813096,13.16264371,13.22471734
Prokr1,1.246411374,0.679253137,0.619574752,1.255689056,1.247041913,0.400457536,0.904768419,1.107294301,5.034580375,0.902914388,1.217284564,1.170595027,1.602750687,1.548546319,2.034571898
Tmem241,4.15470458,3.939668193,2.942980071,3.976348678,3.602565525,4.405032897,3.619073676,4.73116656,5.753806143,5.41748633,4.503952888,4.331201602,2.976536989,3.981976248,4.8603662
Zfp260,26.45161916,30.56639115,21.84001,27.20659622,26.46500059,25.62928231,32.3907094,29.99760925,17.9806442,30.82807697,32.98841169,33.36195828,31.36812058,29.64360096,31.08373733
Chchd10,168.1270453,198.4777666,118.8034587,171.8201192,131.3550815,255.8923656,208.3681669,249.0405547,89.18399521,205.8644805,173.8282358,165.5221369,175.7301646,171.6674205,183.3375343
Cyp20a1,6.509037175,5.434025094,5.885960142,5.441319244,4.295366588,7.20823565,8.957207349,10.87161678,11.50761229,8.126229495,8.399263494,7.960046187,7.555824665,7.189679337,7.460096959
Aff4,171.5892991,170.4925373,103.3140899,166.5880815,143.9640608,155.5110098,189.3680301,190.1526305,138.8105732,183.1626331,185.6358961,178.0475037,182.3701317,178.0828267,176.6686598
